ProductId,Name,Platform,Year,Genre,Publisher,SalesNA,SalesEU,SalesAsia,SalesOther,SalesGlobal,Price
2477,FIFA 15,PSV,2014,Sports,#Electronic Arts,130,480,40,190,840,632
2478,Time Crisis 4,PS3,2007,Shooter,#Namco Bandai Games,320,330,50,140,840,1127
2479,Ben 10: Protector of Earth,PS2,2007,Action,#D3Publisher,90,0,0,740,830,1389
2480,Need for Speed Rivals,X360,2013,Racing,#Electronic Arts,370,380,10,80,840,1331
2481,Q*bert,PS,1999,Puzzle,#Atari,460,320,0,50,830,500
2482,WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,#THQ,440,310,0,80,830,621
2483,Ace Combat 3: Electrosphere,PS,1999,Simulation,#Sony Computer Entertainment,220,150,400,50,820,632
2484,Dynasty Warriors 2,PS2,2000,Action,#THQ,240,190,340,60,830,1117
2485,Battle of Giants: Dinosaurs,DS,2008,Strategy,#Ubisoft,380,370,0,90,840,1243
2486,Madden NFL 07,PSP,2008,Sports,#Unknown,770,30,0,40,840,1201
2487,Lizzie McGuire 2: Lizzie Diaries,GBA,2004,Action,#Disney Interactive Studios,600,220,0,10,830,624
2488,Borderlands 2,PSV,2014,Shooter,#Take-Two Interactive,430,210,10,190,840,944
2489,FIFA Soccer World Championship,PS2,2000,Sports,#Electronic Arts,270,210,280,70,830,855
2490,Brute Force,XB,2003,Shooter,#Microsoft Game Studios,620,180,10,30,840,1492
2491,Dance Central 3,X360,2012,Misc,#Microsoft Game Studios,570,200,0,60,830,1341
2492,Yu-Gi-Oh! Dark Duel Stories,GB,2000,Misc,#Konami Digital Entertainment,0,0,830,0,830,578
2493,The Game of Life,PS,1998,Misc,#Unknown,460,310,0,50,820,1113
2494,Mega Man Legends,PS,1997,Adventure,#Capcom,390,260,120,50,820,1110
2495,NCAA Football 12,PS3,2011,Sports,#Electronic Arts,780,0,0,50,830,510
2496,Sly 3: Honor Among Thieves,PS2,2005,Platform,#Sony Computer Entertainment,690,30,0,110,830,625
2497,The Price is Right,Wii,2008,Misc,#Ubisoft,770,0,0,60,830,557
2498,Sid Meier's Civilization Revolution,X360,2008,Strategy,#Take-Two Interactive,580,170,0,70,820,922
2499,MLB SlugFest 20-03,PS2,2008,Sports,#Unknown,410,320,0,110,840,1240
2500,I Spy: Fun House,DS,2007,Puzzle,#Scholastic Inc.,770,0,0,60,830,627
2501,The Amazing Spider-Man (Console Version),PS3,2012,Action,#Activision,310,370,0,140,820,728
2502,Dragon Ball: Raging Blast 2,PS3,2010,Fighting,#Namco Bandai Games,420,200,110,90,820,1291
2503,MediEvil,PS,1998,Platform,#Sony Computer Entertainment,460,310,0,50,820,1348
2504,Casper,PS,1996,Adventure,#Interplay,460,310,0,50,820,1281
2505,Deca Sports 2,Wii,2009,Sports,#Hudson Soft,330,340,90,70,830,1165
2506,James Bond 007: Nightfire,XB,2002,Shooter,#Electronic Arts,580,220,0,30,830,587
2507,Madden NFL 17,XOne,2016,Sports,#Electronic Arts,720,20,0,90,830,1244
2508,Tony Hawk's Underground 2 Remix,PSP,2005,Sports,#Activision,460,210,0,150,820,1333
2509,Tony Hawk's Pro Skater 3,GC,2001,Sports,#Activision,640,170,0,20,830,1096
2510,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,#Activision,690,30,0,110,830,1392
2511,Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,#LucasArts,440,300,0,80,820,1206
2512,DJ Hero 2,X360,2010,Misc,#Activision,640,120,0,60,820,1151
2513,Street Fighter V,PS4,2016,Fighting,#Capcom,350,260,80,130,820,607
2514,Need for Speed: Hot Pursuit 2,XB,2002,Racing,#Electronic Arts,680,110,0,30,820,749
2515,Clu Clu Land,NES,1984,Puzzle,#Nintendo,420,100,280,20,820,945
2516,Killer Instinct Gold,N64,1996,Fighting,#Nintendo,610,190,0,10,810,653
2517,Amped: Freestyle Snowboarding,XB,2001,Sports,#Microsoft Game Studios,690,110,0,20,820,527
2518,Custer's Revenge,N64,1981,Action,#Mystique,760,50,0,10,820,582
2519,MediEvil: Resurrection,PSP,2005,Adventure,#Sony Computer Entertainment,190,410,0,220,820,1417
2520,DmC: Devil May Cry,PS3,2013,Action,#Capcom,240,280,190,120,830,1283
2521,Tales of the Abyss,3DS,2011,Role-Playing,#Namco Bandai Games,420,190,140,60,810,1222
2522,Rocket Power: Beach Bandits,PS2,2002,Platform,#THQ,400,310,0,100,810,837
2523,Guitar Hero: Warriors of Rock,PS3,2010,Misc,#Activision,330,350,0,140,820,935
2524,Hasbro Family Game Night 3,Wii,2010,Misc,#Electronic Arts,470,280,0,70,820,965
2525,Madden NFL 16,PS3,2015,Sports,#Electronic Arts,560,110,0,150,820,994
2526,Stranglehold,X360,2007,Shooter,#Midway Games,400,330,10,90,830,1233
2527,Imagine: Rock Star,DS,2008,Simulation,#Ubisoft,400,330,0,90,820,805
2528,Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,#Atlus,340,40,360,80,820,553
2529,SingStar Vol. 2,PS3,2008,Misc,#Sony Computer Entertainment,290,400,0,130,820,794
2530,Shaun White Snowboarding,X360,2008,Sports,#Ubisoft,480,260,0,80,820,562
2531,Madden NFL 25,PS4,2013,Sports,#Electronic Arts,620,130,0,70,820,814
2532,Twisted Metal (2012),PS3,2012,Action,#Sony Computer Entertainment,670,70,0,70,810,1067
2533,Dragon Warrior III,GB,2000,Role-Playing,#Enix Corporation,0,0,810,0,810,509
2534,Disney's The Little Mermaid: Ariel's Undersea Adventure,DS,2006,Action,#Disney Interactive Studios,730,30,0,60,820,1311
2535,Ready 2 Rumble Boxing: Round 2,PS2,2000,Fighting,#Midway Games,400,310,0,100,810,1151
2536,Kamaitachi no Yoru,SNES,1994,Adventure,#ChunSoft,0,0,810,0,810,1173
2537,Patapon,PSP,2007,Misc,#Sony Computer Entertainment,330,250,70,170,820,1199
2538,Tales of Destiny II,PS,2000,Role-Playing,#Namco Bandai Games,60,40,660,50,810,1006
2539,Super Bomberman 2,SNES,1994,Puzzle,#Hudson Soft,0,0,810,0,810,541
2540,NASCAR 2001,PS,2000,Racing,#Electronic Arts,450,310,0,50,810,716
2541,EA Sports Active NFL Training Camp,Wii,2010,Sports,#Electronic Arts,770,0,0,50,820,1225
2542,The Legend of Zelda: Four Swords Adventures,GC,2004,Action,#Nintendo,630,160,0,20,810,1104
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Sports,#Konami Digital Entertainment,0,0,760,50,810,636
2544,Guitar Hero Live,PS4,2015,Misc,#Activision,320,350,0,130,800,813
2545,Valkyrie Profile,PS,1999,Role-Playing,#Enix Corporation,70,50,630,50,800,1437
2546,Final Fantasy Type-0,PSP,2011,Role-Playing,#Unknown,0,0,810,0,810,1424
2547,Pro Evolution Soccer 2010,X360,2009,Sports,#Konami Digital Entertainment,120,580,30,80,810,989
2548,Army Men: Sarge's Heroes,N64,1999,Action,#3DO,680,120,0,10,810,953
2549,Mega Man,NES,1987,Platform,#Capcom,450,80,270,10,810,1175
2550,Tom Clancy's Rainbow Six 3,PS2,2004,Shooter,#Ubisoft,400,310,0,100,810,1094
2551,Lego Batman 3: Beyond Gotham,PS3,2014,Action,#Warner Bros. Interactive Entertainment,330,350,0,130,810,1286
2552,EarthBound,SNES,1994,Role-Playing,#Nintendo,0,0,810,0,810,778
2553,DiRT 2,X360,2009,Racing,#Codemasters,320,400,0,90,810,1143
2554,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012,Puzzle,#Level 5,200,260,300,40,800,730
2555,The Next Tetris,PS,1998,Puzzle,#Atari,450,310,0,50,810,827
2556,Dying Light,XOne,2015,Action,#Warner Bros. Interactive Entertainment,430,300,10,70,810,781
2557,NCAA Football 10,PS3,2009,Sports,#Electronic Arts,750,0,0,60,810,878
2558,Ben 10: Alien Force,Wii,2008,Action,#Koch Media,520,210,0,70,800,1109
2559,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,1998,Sports,#Konami Digital Entertainment,0,0,750,50,800,656
2560,Final Fantasy XI: Wings of the Goddess,PS2,2007,Role-Playing,#Square Enix,350,270,90,90,800,876
2561,The Sims 2,PS2,2005,Simulation,#Electronic Arts,670,30,0,110,810,880
2562,Guitar Hero: Metallica,X360,2009,Misc,#Activision,520,210,0,70,800,892
2563,NCAA Football 14,PS3,2013,Sports,#Electronic Arts,750,0,0,60,810,1142
2564,MadWorld,Wii,2009,Action,#Sega,460,250,20,70,800,963
2565,Fight Night Champion,X360,2011,Fighting,#Electronic Arts,400,330,0,70,800,1217
2566,Who wants to be a millionaire,PS,2000,Misc,#Eidos Interactive,450,300,0,50,800,1075
2567,Yakuza,PS2,2005,Action,#Sega,30,20,740,10,800,1271
2568,Star Wars Rogue Squadron III: Rebel Strike,GC,2003,Simulation,#LucasArts,620,160,0,20,800,901
2569,ABBA: You Can Dance,Wii,2011,Misc,#Ubisoft,190,500,0,110,800,787
2570,Moto Racer,PS,1997,Racing,#Electronic Arts,450,300,0,50,800,693
2571,Hitman: Contracts,PS2,2004,Shooter,#Eidos Interactive,390,310,0,100,800,1379
2572,The Sims 2: Pets,PSP,2006,Simulation,#Electronic Arts,190,390,0,220,800,980
2573,Final Fantasy Anthology,PS,1999,Role-Playing,#Square EA,450,300,0,50,800,1300
2574,Aliens: Colonial Marines,X360,2013,Shooter,#Sega,360,370,0,70,800,978
2575,Pro Evolution Soccer 2010,PSP,2009,Sports,#Konami Digital Entertainment,90,330,200,180,800,558
2576,[Prototype 2],X360,2012,Action,#Activision,480,250,0,70,800,894
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010,Racing,#Sega,370,350,0,70,790,1386
2578,Goldeneye 007: Reloaded,PS3,2011,Shooter,#Activision,330,350,0,130,810,606
2579,NBA 2K16,PS3,2015,Sports,#Take-Two Interactive,440,190,30,130,790,526
2580,All Star Cheer Squad,Wii,2008,Sports,#THQ,430,290,0,80,800,1434
2581,The Sims 2: Castaway,PSP,2007,Simulation,#Electronic Arts,80,460,0,250,790,1245
2582,Prince of Persia: Warrior Within,XB,2004,Action,#Ubisoft,480,280,0,40,800,885
2583,Dragon's Dogma,X360,2012,Role-Playing,#Capcom,420,240,70,60,790,1301
2584,Darksiders II,X360,2012,Action,#THQ,450,280,0,70,800,573
2585,Resident Evil: Revelations,PS3,2013,Action,#Capcom,140,320,220,120,800,638
2586,Rayman Raving Rabbids 2,DS,2007,Misc,#Ubisoft,730,10,0,60,800,737
2587,Super Robot Taisen α,PS,2000,Strategy,#Banpresto,0,0,750,50,800,642
2588,PES 2009: Pro Evolution Soccer,PSP,2000,Sports,#Konami Digital Entertainment,40,330,260,170,800,1435
2589,Need for Speed: Hot Pursuit 2,GC,2002,Racing,#Electronic Arts,680,90,0,20,790,1077
2590,Star Wars: The Force Unleashed II,Wii,2010,Action,#LucasArts,540,190,0,60,790,1117
2591,Band Hero,X360,2009,Misc,#Activision,510,220,0,70,800,843
2592,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,#Nintendo,390,220,130,60,800,617
2593,Tales of Destiny 2,PS2,2002,Role-Playing,#Namco Bandai Games,0,0,800,0,800,544
2594,Capcom's Soccer Shootout,SNES,1993,Sports,#Nintendo,0,0,800,0,800,1061
2595,Sniper: Ghost Warrior,PS3,2011,Shooter,#City Interactive,260,360,40,140,800,1121
2596,The Godfather II,X360,2009,Action,#Electronic Arts,470,240,10,80,800,748
2597,pro evolution soccer 2011,PSP,2010,Sports,#Konami Digital Entertainment,50,300,290,160,800,1171
2598,Alien,N64,1981,Action,#20th Century Fox Video Games,740,40,0,10,790,918
2599,Dragon Ball Z: Budokai Tenkaichi 2,PS2,2006,Fighting,#Atari,660,20,0,110,790,564
2600,The Walking Dead: Season One,PS3,2012,Adventure,#Avanquest Software,400,250,30,110,790,691
2601,Rayman Origins,X360,2011,Platform,#Ubisoft,380,340,0,80,800,856
2602,Guitar Hero: Aerosmith,PS2,2008,Misc,#Activision,610,0,0,180,790,1430
2603,Ridge Racer,PS,1994,Racing,#Sony Computer Entertainment,0,0,740,50,790,1310
2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,#Square Enix,420,30,300,40,790,750
2605,Harvest Moon: A Wonderful Life,GC,2003,Role-Playing,#Ubisoft,610,160,0,20,790,946
2606,Momotarou Dentetsu 7,PS,1997,Simulation,#Hudson Entertainment,0,0,740,50,790,1235
2607,Invizimals,PSP,2009,Strategy,#Sony Computer Entertainment,170,510,0,110,790,1374
2608,Motocross Mania,PS,2001,Racing,#Take-Two Interactive,440,300,0,50,790,1395
2609,Tiger Woods PGA Tour 10,PS3,2009,Sports,#Electronic Arts,420,250,0,120,790,737
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,#LucasArts,620,110,0,70,800,1074
2611,WCW Mayhem,N64,1999,Fighting,#Electronic Arts,630,150,0,10,790,1380
2612,Mega Man 5,NES,1992,Platform,#Capcom,390,70,320,10,790,1459
2613,Star Ocean: The Last Hope,X360,2009,Role-Playing,#Square Enix,320,200,210,60,790,746
2614,Dance Dance Revolution SuperNOVA 2,PS2,2007,Simulation,#Konami Digital Entertainment,640,30,20,100,790,1426
2615,Armored Core 2,PS2,2000,Simulation,#Ubisoft,280,220,230,70,800,1221
2616,Dragon Quest Monsters 2,3DS,2014,Role-Playing,#Square Enix,0,0,790,0,790,523
2617,Ghost Squad,Wii,2007,Shooter,#Sega,420,210,80,70,780,1410
2618,Dead Island: Riptide,X360,2013,Action,#Deep Silver,440,270,10,70,790,559
2619,Drawn to Life,DS,2007,Action,#THQ,710,20,0,60,790,549
2620,Major League Baseball Featuring Ken Griffey Jr,N64,1998,Sports,#Nintendo,750,30,0,10,790,1198
2621,FIFA 12,Wii,2011,Sports,#Electronic Arts,160,520,0,110,790,1096
2622,Too Human,X360,2008,Role-Playing,#Microsoft Game Studios,380,300,30,80,790,1031
2623,Sid Meier's Civilization Revolution,PS3,2008,Strategy,#Take-Two Interactive,490,190,10,100,790,893
2624,NCAA Football 08,PS2,2007,Sports,#Electronic Arts,650,30,0,110,790,1318
2625,FIFA Soccer 2004,XB,2003,Sports,#Electronic Arts,240,490,0,50,780,1127
2626,Personal Trainer: Walking,DS,2008,Sports,#Nintendo,220,320,170,70,780,1445
2627,Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010,Fighting,#Namco Bandai Games,430,270,10,70,780,1073
2628,PokePark 2: Wonders Beyond,Wii,2011,Action,#Nintendo,270,200,270,50,790,657
2629,Professor Layton and the Azran Legacy,3DS,2013,Puzzle,#Nintendo,0,480,250,60,790,770
2630,Tom Clancy's Splinter Cell: Double Agent,X360,2006,Action,#Ubisoft,670,50,10,60,790,923
2631,Yars' Revenge,N64,1982,Shooter,#Atari,730,40,0,10,780,589
2632,Lips,X360,2008,Misc,#Microsoft Game Studios,120,560,0,100,780,604
2633,Secret Agent Barbie: Royal Jewels Mission,GBA,2002,Platform,#Vivendi Games,560,210,0,10,780,1026
2634,Metroid Prime Hunters,DS,2006,Shooter,#Nintendo,580,40,110,60,790,1079
2635,The 7th Guest,PC,1992,Adventure,#Virgin Interactive,10,770,0,0,780,586
2636,Doom,PS,1994,Shooter,#Infogrames,430,300,0,50,780,1403
2637,Buzz! The Hollywood Quiz,PS2,2007,Misc,#Sony Computer Entertainment,170,0,0,610,780,1391
2638,Puzzler World,DS,2009,Puzzle,#Ubisoft,410,300,0,70,780,1451
2639,My Little Pony: Pinkie Pie's Party,DS,2008,Adventure,#THQ,720,0,0,60,780,1023
2640,We Sing,Wii,2009,Misc,#Nordic Games,0,690,0,90,780,986
2641,Marvel vs. Capcom: Clash of Super Heroes,PS,1999,Fighting,#Capcom,430,300,0,50,780,682
2642,God of War Saga,PS3,2012,Action,#Sony Computer Entertainment,720,0,0,60,780,1304
2643,Battle Stations,PS,1997,Strategy,#Electronic Arts,430,290,0,50,770,727
2644,Tetris Party Deluxe,DS,2010,Puzzle,#Nintendo,290,300,120,70,780,1107
2645,Pro Evolution Soccer 2016,PS4,2015,Sports,#Konami Digital Entertainment,130,420,130,100,780,1450
2646,Worms: Open Warfare,PSP,2006,Strategy,#THQ,110,430,0,240,780,1420
2647,Star Wars Battlefront: Elite Squadron,PSP,2009,Shooter,#LucasArts,380,240,0,160,780,1075
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,2011,Sports,#THQ,530,190,0,60,780,501
2649,Resident Evil: Operation Raccoon City,X360,2012,Action,#Capcom,550,150,30,60,790,1425
2650,NBA 2K7,PS2,2006,Sports,#Take-Two Interactive,650,20,0,110,780,988
2651,Need for Speed: ProStreet,PSP,2008,Racing,#Electronic Arts,240,330,10,200,780,1128
2652,Toy Story 3: The Video Game,X360,2010,Action,#Disney Interactive Studios,410,290,0,70,770,1040
2653,Torneko no Daibouken: Fushigi no Dungeon,SNES,1993,Role-Playing,#ChunSoft,0,0,780,0,780,1003
2654,Jr. Pac-Man,2600,1983,Puzzle,#Atari,720,50,0,10,780,1006
2655,James Bond 007: Nightfire,GC,2002,Shooter,#Electronic Arts,600,160,0,20,780,1227
2656,Banjo-Kazooie: Nuts & Bolts,X360,2008,Platform,#Microsoft Game Studios,320,360,0,90,770,1402
2657,NBA ShootOut 98,PS,1998,Sports,#Sony Computer Entertainment,430,290,0,50,770,742
2658,Avatar: The Game,X360,2009,Action,#Ubisoft,340,350,0,80,770,655
2659,Harry Potter and the Half-Blood Prince,Wii,2009,Action,#Electronic Arts,280,400,0,90,770,1169
2660,DJ Hero,Wii,2009,Misc,#Activision,470,230,0,70,770,619
2661,Perfect Dark Zero,X360,2005,Shooter,#Microsoft Game Studios,660,20,30,60,770,1425
2662,Galaxian,N64,1982,Shooter,#Atari,720,50,0,10,780,957
2663,Andretti Racing,PS,1996,Racing,#Electronic Arts,430,290,0,50,770,1304
2664,Caesars Palace 2000: Millennium Gold Edition,PS,2000,Misc,#Interplay,430,290,0,50,770,965
2665,Madden NFL 25,XOne,2013,Sports,#Electronic Arts,670,50,0,50,770,1330
2666,Air Raid,N64,1981,Action,#Men-A-Vision,720,40,0,10,770,655
2667,Need For Speed: Undercover,PSP,2008,Racing,#Electronic Arts,230,320,30,190,770,1139
2668,Duke Nukem Forever,PS3,2011,Shooter,#Take-Two Interactive,330,310,0,120,760,1026
2669,Freedom Wars,PSV,2014,Role-Playing,#Sony Computer Entertainment,220,140,320,100,780,954
2670,Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,#Electronic Arts,640,20,0,100,760,664
2671,Boxing,PSV,1980,Fighting,#Activision,720,40,0,10,770,1254
2672,Need for Speed: Porsche Unleashed,PS,1999,Racing,#Electronic Arts,430,290,0,50,770,1500
2673,Dragon Ball: Raging Blast,PS3,2009,Fighting,#Namco Bandai Games,370,190,110,100,770,608
2674,Crystal Castles,PSV,1983,Action,#Atari,720,40,0,10,770,608
2675,Conker's Bad Fur Day,N64,2001,Platform,#THQ,530,220,0,20,770,652
2676,Dragon Warrior I&II,GB,1999,Role-Playing,#Enix Corporation,0,0,770,0,770,1197
2677,Star Wars Episode II: Attack of the Clones,GBA,2002,Action,#THQ,550,200,0,10,760,951
2678,My Baby Girl,DS,2008,Simulation,#Nobilis,610,100,0,60,770,971
2679,LEGO Batman 2: DC Super Heroes,DS,2012,Action,#Warner Bros. Interactive Entertainment,430,270,0,60,760,992
2680,Twisted Metal: Head On,PSP,2005,Action,#Sony Computer Entertainment,710,0,0,60,770,956
2681,Conflict: Desert Storm II - Back to Bagdhad,PS2,2003,Shooter,#SCi,380,290,0,100,770,772
2682,Maximo: Ghosts to Glory,PS2,2001,Platform,#Capcom,380,290,0,100,770,1091
2683,Pokemon Dash,DS,2004,Racing,#Nintendo,210,140,380,40,770,1470
2684,Donkey Kong Country 3,GBA,2005,Platform,#Nintendo,450,170,140,10,770,720
2685,All-Star Baseball 2003,PS2,2002,Sports,#Acclaim Entertainment,380,290,0,100,770,1063
2686,Unlimited Saga,PS2,2002,Role-Playing,#Atari,100,80,560,30,770,801
2687,Cabela's Deer Hunt: 2004 Season,PS2,2003,Sports,#Activision Value,370,290,0,100,760,547
2688,Sonic Unleashed,PS2,2008,Platform,#Sega,370,40,0,360,770,796
2689,Formula 1,PS,1996,Racing,#Psygnosis,180,120,420,50,770,682
2690,Plants vs. Zombies: Garden Warfare,PS3,2014,Shooter,#Electronic Arts,220,400,10,140,770,800
2691,Raving Rabbids: Travel in Time,Wii,2010,Adventure,#Ubisoft,220,470,0,80,770,1102
2692,The Sims 3,3DS,2011,Simulation,#Electronic Arts,300,370,30,70,770,1414
2693,Driv3r,XB,2004,Racing,#Atari,360,380,0,30,770,744
2694,Mercenaries: Playground of Destruction,PS2,2005,Action,#LucasArts,640,20,0,100,760,964
2695,MTV Celebrity Deathmatch,PS2,2003,Fighting,#Gotham Games,370,290,0,100,760,1027
2696,Street Fighter Alpha: Warriors' Dreams,PS,1995,Fighting,#Virgin Interactive,170,110,430,50,760,1048
2697,Mortal Kombat,PSV,2012,Fighting,#Warner Bros. Interactive Entertainment,470,180,0,120,770,1181
2698,ISS Pro Evolution,PS,1998,Sports,#Konami Digital Entertainment,0,0,710,50,760,647
2699,Lost Planet 2,X360,2010,Shooter,#Capcom,380,240,80,60,760,817
2700,SoulCalibur V,PS3,2012,Fighting,#Namco Bandai Games,350,240,70,100,760,630
2701,Portal 2,PC,2011,Shooter,#Valve Software,330,320,0,110,760,810
2702,Super Monkey Ball: Touch & Roll,DS,2005,Misc,#Sega,700,10,0,60,770,724
2703,Pro Evolution Soccer 2015,PS4,2014,Sports,#Konami Digital Entertainment,90,430,110,130,760,1136
2704,Drawn to Life: The Next Chapter,Wii,2009,Puzzle,#THQ,290,390,0,80,760,675
2705,The Lord of the Rings: Conquest,PS3,2009,Action,#Electronic Arts,380,260,0,120,760,628
2706,Final Fantasy II,NES,1988,Role-Playing,#SquareSoft,0,0,760,0,760,516
2707,Tony Hawk's Pro Skater 2,N64,2001,Sports,#Activision,590,160,0,10,760,937
2708,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002,Misc,#Namco Bandai Games,0,0,760,0,760,565
2709,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005,Role-Playing,#Capcom,90,30,620,20,760,984
2710,Syphon Filter: The Omega Strain,PS2,2004,Shooter,#Sony Computer Entertainment,370,290,0,100,760,998
2711,FIFA Soccer 11,PS2,2010,Sports,#Electronic Arts,110,290,0,360,760,1280
2712,Deer Drive,Wii,2009,Sports,#Big Ben Interactive,670,40,0,50,760,716
2713,Kane & Lynch: Dead Men,X360,2007,Shooter,#Eidos Interactive,360,310,10,80,760,749
2714,Assassin's Creed: Revelations,PC,2011,Action,#Ubisoft,140,480,0,140,760,668
2715,Mortal Kombat: Deception,XB,2004,Fighting,#Midway Games,610,120,0,30,760,549
2716,Ace Attorney Investigations: Miles Edgeworth,DS,2009,Adventure,#Capcom,270,150,300,40,760,1118
2717,That's So Raven,GBA,2004,Adventure,#Disney Interactive Studios,540,200,0,10,750,607
2718,FIFA 15,Wii,2014,Sports,#Electronic Arts,240,460,0,60,760,1258
2719,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Fighting,#Capcom,310,240,130,80,760,1484
2720,Need for Speed: Shift,PSP,2009,Racing,#Electronic Arts,160,380,10,210,760,799
2721,Kane & Lynch: Dead Men,PS3,2007,Shooter,#Eidos Interactive,290,320,10,130,750,1078
2722,Dark Souls II,X360,2014,Role-Playing,#Namco Bandai Games,480,200,10,60,750,991
2723,True Crime: New York City,PS2,2005,Action,#Activision,570,20,70,90,750,1008
2724,Legends of Wrestling,PS2,2001,Fighting,#Acclaim Entertainment,370,290,0,100,760,1065
2725,Rockstar Games presents Table Tennis,X360,2006,Sports,#Take-Two Interactive,280,390,0,90,760,977
